+-----+---------------------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+------------+---------+-------+------+
| 78  | 2024-10-08 10:45:30 |                                        10.192.1.2 - - [08/Oct/2024:10:45:30 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                        | ubuntu-server | accesslog  |    -    |  500  | POST |
| 79  | 2024-10-08 10:45:30 |                                        10.192.1.2 - - [08/Oct/2024:10:45:30 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                        | ubuntu-server | accesslog  |    -    |  500  | POST |
| 80  | 2024-10-08 10:45:01 |                                     10.192.1.2 - - [08/Oct/2024:10:45:01 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                     | ubuntu-server | accesslog  |    -    |   -   | POST |
| 81  | 2024-10-08 10:45:01 |                                   124.153.95.78 - - [08/Oct/2024:10:45:01 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                    | ubuntu-server | accesslog  |    -    |   -   | POST |
| 82  | 2024-10-08 10:44:57 |                                      124.153.95.78 - - [08/Oct/2024:10:44:57 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                       | ubuntu-server | accesslog  |    -    |  500  | POST |
| 83  | 2024-10-08 10:44:45 |                                     10.192.1.2 - - [08/Oct/2024:10:44:45 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                     | ubuntu-server | accesslog  |    -    |   -   | POST |
| 84  | 2024-10-08 10:44:34 |                                  180.179.176.101 - - [08/Oct/2024:10:44:34 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                   | ubuntu-server | accesslog  |    -    |   -   | POST |
| 85  | 2024-10-08 10:44:20 |                                        10.192.1.2 - - [08/Oct/2024:10:44:20 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                        | ubuntu-server | accesslog  |    -    |  500  | POST |
| 86  | 2024-10-08 10:44:20 |                                        10.192.1.2 - - [08/Oct/2024:10:44:20 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                        | ubuntu-server | accesslog  |    -    |  500  | POST |
| 87  | 2024-10-08 10:44:45 |                         "passed","Mon Aug 05 10:12:20 IST 2024","Mon Aug 05 10:12:21 IST 2024","963","RestAssured","test_01","","","","test_get_single_request_by_id_2",""                         |  custom-log   | custom-log |    -    |   -   |  -   |
